,year,week,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city
1118,2004,5,Atlanta Falcons,Detroit Lions,Detroit Lions,,Sun,October 10,1:05PM,17,10,227,0,279,4,Falcons,Atlanta,Lions,Detroit
1119,2004,5,San Diego Chargers,Jacksonville Jaguars,San Diego Chargers,,Sun,October 10,4:05PM,34,21,386,0,429,3,Chargers,San Diego,Jaguars,Jacksonville
1120,2004,5,New York Jets,Buffalo Bills,New York Jets,,Sun,October 10,4:06PM,16,14,383,2,252,1,Jets,New York,Bills,Buffalo
1121,2004,5,Denver Broncos,Carolina Panthers,Denver Broncos,,Sun,October 10,4:15PM,20,17,434,2,227,0,Broncos,Denver,Panthers,Carolina
1122,2004,5,Seattle Seahawks,St. Louis Rams,St. Louis Rams,,Sun,October 10,4:15PM,33,27,441,3,391,0,Seahawks,Seattle,Rams,St. Louis
1123,2004,5,San Francisco 49ers,Arizona Cardinals,San Francisco 49ers,,Sun,October 10,4:15PM,31,28,448,2,320,1,49ers,San Francisco,Cardinals,Arizona
1124,2004,5,Washington Redskins,Baltimore Ravens,Baltimore Ravens,,Sun,October 10,8:36PM,17,10,232,3,107,2,Redskins,Washington,Ravens,Baltimore
1125,2004,5,Green Bay Packers,Tennessee Titans,Tennessee Titans,,Mon,October 11,9:09PM,48,27,456,0,437,6,Packers,Green Bay,Titans,Tennessee
1126,2004,6,Buffalo Bills,Miami Dolphins,Buffalo Bills,,Sun,October 17,1:01PM,20,13,341,0,212,1,Bills,Buffalo,Dolphins,Miami
1127,2004,6,New England Patriots,Seattle Seahawks,New England Patriots,,Sun,October 17,1:02PM,30,20,362,2,443,2,Patriots,New England,Seahawks,Seattle
1128,2004,6,Jacksonville Jaguars,Kansas City Chiefs,Jacksonville Jaguars,,Sun,October 17,1:02PM,22,16,378,0,350,1,Jaguars,Jacksonville,Chiefs,Kansas City
1129,2004,6,Tennessee Titans,Houston Texans,Houston Texans,,Sun,October 17,1:02PM,20,10,345,2,305,4,Titans,Tennessee,Texans,Houston
1130,2004,6,Atlanta Falcons,San Diego Chargers,Atlanta Falcons,,Sun,October 17,1:02PM,21,20,299,2,318,1,Falcons,Atlanta,Chargers,San Diego
1131,2004,6,Detroit Lions,Green Bay Packers,Green Bay Packers,,Sun,October 17,1:03PM,38,10,434,0,125,1,Lions,Detroit,Packers,Green Bay
1132,2004,6,Cleveland Browns,Cincinnati Bengals,Cleveland Browns,,Sun,October 17,1:03PM,34,17,449,4,189,1,Browns,Cleveland,Bengals,Cincinnati
1133,2004,6,New York Jets,San Francisco 49ers,New York Jets,,Sun,October 17,1:03PM,22,14,374,0,371,2,Jets,New York,49ers,San Francisco
1134,2004,6,Chicago Bears,Washington Redskins,Washington Redskins,,Sun,October 17,1:03PM,13,10,311,1,160,1,Bears,Chicago,Redskins,Washington
1135,2004,6,Philadelphia Eagles,Carolina Panthers,Philadelphia Eagles,,Sun,October 17,1:04PM,30,8,283,1,344,4,Eagles,Philadelphia,Panthers,Carolina
1136,2004,6,Dallas Cowboys,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,October 17,4:15PM,24,20,297,0,348,1,Cowboys,Dallas,Steelers,Pittsburgh
1137,2004,6,Oakland Raiders,Denver Broncos,Denver Broncos,,Sun,October 17,4:15PM,31,3,444,1,145,2,Raiders,Oakland,Broncos,Denver
1138,2004,6,New Orleans Saints,Minnesota Vikings,Minnesota Vikings,,Sun,October 17,8:36PM,38,31,605,3,385,1,Saints,New Orleans,Vikings,Minnesota
1139,2004,6,St. Louis Rams,Tampa Bay Buccaneers,St. Louis Rams,,Mon,October 18,9:09PM,28,21,324,2,332,4,Rams,St. Louis,Buccaneers,Tampa Bay
1140,2004,7,Indianapolis Colts,Jacksonville Jaguars,Jacksonville Jaguars,,Sun,October 24,1:00PM,27,24,414,2,446,2,Colts,Indianapolis,Jaguars,Jacksonville
1141,2004,7,Minnesota Vikings,Tennessee Titans,Minnesota Vikings,,Sun,October 24,1:00PM,20,3,313,0,243,4,Vikings,Minnesota,Titans,Tennessee
1142,2004,7,Kansas City Chiefs,Atlanta Falcons,Kansas City Chiefs,,Sun,October 24,1:00PM,56,10,540,1,222,2,Chiefs,Kansas City,Falcons,Atlanta
1143,2004,7,Tampa Bay Buccaneers,Chicago Bears,Tampa Bay Buccaneers,,Sun,October 24,1:02PM,19,7,293,2,167,2,Buccaneers,Tampa Bay,Bears,Chicago
1144,2004,7,Baltimore Ravens,Buffalo Bills,Baltimore Ravens,,Sun,October 24,1:02PM,20,6,160,1,270,5,Ravens,Baltimore,Bills,Buffalo
1145,2004,7,Carolina Panthers,San Diego Chargers,San Diego Chargers,,Sun,October 24,1:02PM,17,6,302,1,263,1,Panthers,Carolina,Chargers,San Diego
1146,2004,7,Miami Dolphins,St. Louis Rams,Miami Dolphins,,Sun,October 24,1:02PM,31,14,323,0,372,1,Dolphins,Miami,Rams,St. Louis
1147,2004,7,New York Giants,Detroit Lions,Detroit Lions,,Sun,October 24,1:03PM,28,13,325,0,325,2,Giants,New York,Lions,Detroit
1148,2004,7,Cleveland Browns,Philadelphia Eagles,Philadelphia Eagles,,Sun,October 24,1:03PM,34,31,488,1,394,3,Browns,Cleveland,Eagles,Philadelphia
1149,2004,7,New England Patriots,New York Jets,New England Patriots,,Sun,October 24,4:05PM,13,7,343,1,268,1,Patriots,New England,Jets,New York
1150,2004,7,Green Bay Packers,Dallas Cowboys,Green Bay Packers,,Sun,October 24,4:15PM,41,20,480,0,362,0,Packers,Green Bay,Cowboys,Dallas
1151,2004,7,Oakland Raiders,New Orleans Saints,New Orleans Saints,,Sun,October 24,4:15PM,31,26,322,0,432,2,Raiders,Oakland,Saints,New Orleans
1152,2004,7,Arizona Cardinals,Seattle Seahawks,Arizona Cardinals,,Sun,October 24,4:16PM,25,17,316,2,257,4,Cardinals,Arizona,Seahawks,Seattle
1153,2004,7,Cincinnati Bengals,Denver Broncos,Cincinnati Bengals,,Mon,October 25,9:09PM,23,10,321,1,318,3,Bengals,Cincinnati,Broncos,Denver
1154,2004,8,Kansas City Chiefs,Indianapolis Colts,Kansas City Chiefs,,Sun,October 31,1:00PM,45,35,590,2,505,1,Chiefs,Kansas City,Colts,Indianapolis
1155,2004,8,Minnesota Vikings,New York Giants,New York Giants,,Sun,October 31,1:00PM,34,13,283,0,324,3,Vikings,Minnesota,Giants,New York
1156,2004,8,Houston Texans,Jacksonville Jaguars,Houston Texans,,Sun,October 31,1:02PM,20,6,369,2,287,2,Texans,Houston,Jaguars,Jacksonville
1157,2004,8,Buffalo Bills,Arizona Cardinals,Buffalo Bills,,Sun,October 31,1:02PM,38,14,209,0,213,0,Bills,Buffalo,Cardinals,Arizona
1158,2004,8,Tennessee Titans,Cincinnati Bengals,Tennessee Titans,,Sun,October 31,1:03PM,27,20,358,1,274,2,Titans,Tennessee,Bengals,Cincinnati
1159,2004,8,Dallas Cowboys,Detroit Lions,Dallas Cowboys,,Sun,October 31,1:03PM,31,21,357,3,284,1,Cowboys,Dallas,Lions,Detroit
1160,2004,8,Philadelphia Eagles,Baltimore Ravens,Philadelphia Eagles,,Sun,October 31,1:03PM,15,10,298,1,327,2,Eagles,Philadelphia,Ravens,Baltimore
1161,2004,8,Washington Redskins,Green Bay Packers,Green Bay Packers,,Sun,October 31,1:03PM,28,14,361,4,272,2,Redskins,Washington,Packers,Green Bay
1162,2004,8,Denver Broncos,Atlanta Falcons,Atlanta Falcons,,Sun,October 31,4:05PM,41,28,467,1,567,3,Broncos,Denver,Falcons,Atlanta
1163,2004,8,Seattle Seahawks,Carolina Panthers,Seattle Seahawks,,Sun,October 31,4:06PM,23,17,433,2,342,1,Seahawks,Seattle,Panthers,Carolina
1164,2004,8,Pittsburgh Steelers,New England Patriots,Pittsburgh Steelers,,Sun,October 31,4:15PM,34,20,417,0,248,4,Steelers,Pittsburgh,Patriots,New England
1165,2004,8,San Diego Chargers,Oakland Raiders,San Diego Chargers,,Sun,October 31,4:15PM,42,14,448,1,281,3,Chargers,San Diego,Raiders,Oakland
1166,2004,8,Chicago Bears,San Francisco 49ers,Chicago Bears,,Sun,October 31,8:36PM,23,13,254,3,162,2,Bears,Chicago,49ers,San Francisco
1167,2004,8,New York Jets,Miami Dolphins,New York Jets,,Mon,November 1,9:08PM,41,14,472,0,259,3,Jets,New York,Dolphins,Miami
1168,2004,9,Tampa Bay Buccaneers,Kansas City Chiefs,Tampa Bay Buccaneers,,Sun,November 7,1:00PM,34,31,418,0,459,3,Buccaneers,Tampa Bay,Chiefs,Kansas City
1169,2004,9,Cincinnati Bengals,Dallas Cowboys,Cincinnati Bengals,,Sun,November 7,1:02PM,26,3,328,0,311,5,Bengals,Cincinnati,Cowboys,Dallas
1170,2004,9,Buffalo Bills,New York Jets,Buffalo Bills,,Sun,November 7,1:02PM,22,17,341,0,282,2,Bills,Buffalo,Jets,New York
1171,2004,9,Pittsburgh Steelers,Philadelphia Eagles,Pittsburgh Steelers,,Sun,November 7,1:02PM,27,3,420,2,113,1,Steelers,Pittsburgh,Eagles,Philadelphia
1172,2004,9,Miami Dolphins,Arizona Cardinals,Arizona Cardinals,,Sun,November 7,1:02PM,24,23,270,1,403,2,Dolphins,Miami,Cardinals,Arizona
1173,2004,9,Carolina Panthers,Oakland Raiders,Oakland Raiders,,Sun,November 7,1:02PM,27,24,297,1,304,0,Panthers,Carolina,Raiders,Oakland
1174,2004,9,Detroit Lions,Washington Redskins,Washington Redskins,,Sun,November 7,1:04PM,17,10,229,0,322,1,Lions,Detroit,Redskins,Washington
1175,2004,9,San Francisco 49ers,Seattle Seahawks,Seattle Seahawks,,Sun,November 7,4:05PM,42,27,453,0,317,1,49ers,San Francisco,Seahawks,Seattle
1176,2004,9,San Diego Chargers,New Orleans Saints,San Diego Chargers,,Sun,November 7,4:05PM,43,17,402,0,220,2,Chargers,San Diego,Saints,New Orleans
1177,2004,9,New York Giants,Chicago Bears,Chicago Bears,,Sun,November 7,4:06PM,28,21,231,2,258,5,Giants,New York,Bears,Chicago
1178,2004,9,St. Louis Rams,New England Patriots,New England Patriots,,Sun,November 7,4:15PM,40,22,376,1,340,3,Rams,St. Louis,Patriots,New England
1179,2004,9,Denver Broncos,Houston Texans,Denver Broncos,,Sun,November 7,4:15PM,31,13,364,0,331,0,Broncos,Denver,Texans,Houston
1180,2004,9,Baltimore Ravens,Cleveland Browns,Baltimore Ravens,,Sun,November 7,8:36PM,27,13,240,1,217,2,Ravens,Baltimore,Browns,Cleveland
1181,2004,9,Indianapolis Colts,Minnesota Vikings,Indianapolis Colts,,Mon,November 8,9:00PM,31,28,408,0,292,1,Colts,Indianapolis,Vikings,Minnesota
1182,2004,10,Indianapolis Colts,Houston Texans,Indianapolis Colts,,Sun,November 14,1:00PM,49,14,398,2,302,4,Colts,Indianapolis,Texans,Houston
1183,2004,10,St. Louis Rams,Seattle Seahawks,St. Louis Rams,,Sun,November 14,1:02PM,23,12,462,2,372,2,Rams,St. Louis,Seahawks,Seattle
1184,2004,10,New Orleans Saints,Kansas City Chiefs,New Orleans Saints,,Sun,November 14,1:02PM,27,20,374,1,497,4,Saints,New Orleans,Chiefs,Kansas City
1185,2004,10,New York Jets,Baltimore Ravens,Baltimore Ravens,,Sun,November 14,1:02PM,20,17,262,1,305,1,Jets,New York,Ravens,Baltimore
1186,2004,10,Cleveland Browns,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,November 14,1:03PM,24,10,300,1,228,4,Browns,Cleveland,Steelers,Pittsburgh
1187,2004,10,Tennessee Titans,Chicago Bears,Chicago Bears,,Sun,November 14,1:03PM,19,17,176,3,390,3,Titans,Tennessee,Bears,Chicago
1188,2004,10,Jacksonville Jaguars,Detroit Lions,Jacksonville Jaguars,,Sun,November 14,1:04PM,23,17,415,0,190,1,Jaguars,Jacksonville,Lions,Detroit
1189,2004,10,Atlanta Falcons,Tampa Bay Buccaneers,Atlanta Falcons,,Sun,November 14,1:05PM,24,14,325,1,193,1,Falcons,Atlanta,Buccaneers,Tampa Bay
1190,2004,10,Washington Redskins,Cincinnati Bengals,Cincinnati Bengals,,Sun,November 14,4:06PM,17,10,316,3,268,3,Redskins,Washington,Bengals,Cincinnati
1191,2004,10,Green Bay Packers,Minnesota Vikings,Green Bay Packers,,Sun,November 14,4:15PM,34,31,442,1,416,0,Packers,Green Bay,Vikings,Minnesota
1192,2004,10,Arizona Cardinals,New York Giants,Arizona Cardinals,,Sun,November 14,4:15PM,17,14,178,0,308,0,Cardinals,Arizona,Giants,New York
1193,2004,10,San Francisco 49ers,Carolina Panthers,Carolina Panthers,,Sun,November 14,4:15PM,37,27,358,2,357,5,49ers,San Francisco,Panthers,Carolina
1194,2004,10,New England Patriots,Buffalo Bills,New England Patriots,,Sun,November 14,8:36PM,29,6,428,1,125,5,Patriots,New England,Bills,Buffalo
1195,2004,10,Dallas Cowboys,Philadelphia Eagles,Philadelphia Eagles,,Mon,November 15,9:09PM,49,21,485,0,317,3,Cowboys,Dallas,Eagles,Philadelphia
1196,2004,11,Minnesota Vikings,Detroit Lions,Minnesota Vikings,,Sun,November 21,1:00PM,22,19,319,1,213,1,Vikings,Minnesota,Lions,Detroit
1197,2004,11,Tampa Bay Buccaneers,San Francisco 49ers,Tampa Bay Buccaneers,,Sun,November 21,1:01PM,35,3,352,2,197,2,Buccaneers,Tampa Bay,49ers,San Francisco
1198,2004,11,Chicago Bears,Indianapolis Colts,Indianapolis Colts,,Sun,November 21,1:02PM,41,10,486,1,224,5,Bears,Chicago,Colts,Indianapolis
1199,2004,11,Baltimore Ravens,Dallas Cowboys,Baltimore Ravens,,Sun,November 21,1:02PM,30,10,287,2,222,3,Ravens,Baltimore,Cowboys,Dallas
1200,2004,11,Jacksonville Jaguars,Tennessee Titans,Tennessee Titans,,Sun,November 21,1:02PM,18,15,295,2,274,2,Jaguars,Jacksonville,Titans,Tennessee
1201,2004,11,Cleveland Browns,New York Jets,New York Jets,,Sun,November 21,1:02PM,10,7,235,1,216,1,Browns,Cleveland,Jets,New York
1202,2004,11,Buffalo Bills,St. Louis Rams,Buffalo Bills,,Sun,November 21,1:02PM,37,17,294,1,270,4,Bills,Buffalo,Rams,St. Louis
1203,2004,11,Cincinnati Bengals,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,November 21,1:03PM,19,14,235,1,209,1,Bengals,Cincinnati,Steelers,Pittsburgh
1204,2004,11,New Orleans Saints,Denver Broncos,Denver Broncos,,Sun,November 21,1:03PM,34,13,389,0,411,4,Saints,New Orleans,Broncos,Denver
1205,2004,11,Carolina Panthers,Arizona Cardinals,Carolina Panthers,,Sun,November 21,1:04PM,35,10,317,1,399,4,Panthers,Carolina,Cardinals,Arizona
1206,2004,11,Oakland Raiders,San Diego Chargers,San Diego Chargers,,Sun,November 21,4:05PM,23,17,402,1,273,1,Raiders,Oakland,Chargers,San Diego
1207,2004,11,Seattle Seahawks,Miami Dolphins,Seattle Seahawks,,Sun,November 21,4:06PM,24,17,293,3,288,4,Seahawks,Seattle,Dolphins,Miami
1208,2004,11,New York Giants,Atlanta Falcons,Atlanta Falcons,,Sun,November 21,4:15PM,14,10,298,0,277,2,Giants,New York,Falcons,Atlanta
1209,2004,11,Philadelphia Eagles,Washington Redskins,Philadelphia Eagles,,Sun,November 21,4:16PM,28,6,333,2,213,1,Eagles,Philadelphia,Redskins,Washington
1210,2004,11,Houston Texans,Green Bay Packers,Green Bay Packers,,Sun,November 21,8:35PM,16,13,473,2,251,0,Texans,Houston,Packers,Green Bay
1211,2004,11,Kansas City Chiefs,New England Patriots,New England Patriots,,Mon,November 22,9:00PM,27,19,407,1,417,1,Chiefs,Kansas City,Patriots,New England
1212,2004,12,Detroit Lions,Indianapolis Colts,Indianapolis Colts,,Thu,November 25,12:38PM,41,9,356,0,386,5,Lions,Detroit,Colts,Indianapolis
1213,2004,12,Dallas Cowboys,Chicago Bears,Dallas Cowboys,,Thu,November 25,4:36PM,21,7,267,2,140,4,Cowboys,Dallas,Bears,Chicago
1214,2004,12,Kansas City Chiefs,San Diego Chargers,San Diego Chargers,,Sun,November 28,1:00PM,34,31,498,0,310,2,Chiefs,Kansas City,Chargers,San Diego
1215,2004,12,Minnesota Vikings,Jacksonville Jaguars,Minnesota Vikings,,Sun,November 28,1:00PM,27,16,330,2,379,2,Vikings,Minnesota,Jaguars,Jacksonville
1216,2004,12,Pittsburgh Steelers,Washington Redskins,Pittsburgh Steelers,,Sun,November 28,1:02PM,16,7,207,0,156,1,Steelers,Pittsburgh,Redskins,Washington
1217,2004,12,Cincinnati Bengals,Cleveland Browns,Cincinnati Bengals,,Sun,November 28,1:02PM,58,48,504,3,462,2,Bengals,Cincinnati,Browns,Cleveland
1218,2004,12,New York Giants,Philadelphia Eagles,Philadelphia Eagles,,Sun,November 28,1:03PM,27,6,390,1,272,2,Giants,New York,Eagles,Philadelphia
1219,2004,12,Carolina Panthers,Tampa Bay Buccaneers,Carolina Panthers,,Sun,November 28,1:04PM,21,14,300,1,398,3,Panthers,Carolina,Buccaneers,Tampa Bay
1220,2004,12,Houston Texans,Tennessee Titans,Houston Texans,,Sun,November 28,1:05PM,31,21,328,1,355,3,Texans,Houston,Titans,Tennessee
1221,2004,12,Atlanta Falcons,New Orleans Saints,Atlanta Falcons,,Sun,November 28,4:05PM,24,21,396,2,306,2,Falcons,Atlanta,Saints,New Orleans
1222,2004,12,San Francisco 49ers,Miami Dolphins,Miami Dolphins,,Sun,November 28,4:15PM,24,17,200,2,224,3,49ers,San Francisco,Dolphins,Miami
1223,2004,12,Seattle Seahawks,Buffalo Bills,Buffalo Bills,,Sun,November 28,4:16PM,38,9,434,3,230,2,Seahawks,Seattle,Bills,Buffalo
1224,2004,12,New England Patriots,Baltimore Ravens,New England Patriots,,Sun,November 28,4:16PM,24,3,314,0,124,2,Patriots,New England,Ravens,Baltimore
1225,2004,12,Arizona Cardinals,New York Jets,New York Jets,,Sun,November 28,4:16PM,13,3,325,0,245,4,Cardinals,Arizona,Jets,New York
1226,2004,12,Denver Broncos,Oakland Raiders,Oakland Raiders,,Sun,November 28,8:36PM,25,24,395,3,367,3,Broncos,Denver,Raiders,Oakland
1227,2004,12,Green Bay Packers,St. Louis Rams,Green Bay Packers,,Mon,November 29,9:09PM,45,17,446,0,452,3,Packers,Green Bay,Rams,St. Louis
1228,2004,13,Tampa Bay Buccaneers,Atlanta Falcons,Tampa Bay Buccaneers,,Sun,December 5,1:02PM,27,0,247,1,255,5,Buccaneers,Tampa Bay,Falcons,Atlanta
1229,2004,13,Baltimore Ravens,Cincinnati Bengals,Cincinnati Bengals,,Sun,December 5,1:02PM,27,26,453,2,356,2,Ravens,Baltimore,Bengals,Cincinnati
1230,2004,13,St. Louis Rams,San Francisco 49ers,St. Louis Rams,,Sun,December 5,1:02PM,16,6,350,2,160,1,Rams,St. Louis,49ers,San Francisco
1231,2004,13,Indianapolis Colts,Tennessee Titans,Indianapolis Colts,,Sun,December 5,1:02PM,51,24,567,3,340,2,Colts,Indianapolis,Titans,Tennessee
1232,2004,13,Cleveland Browns,New England Patriots,New England Patriots,,Sun,December 5,1:02PM,42,15,412,3,287,4,Browns,Cleveland,Patriots,New England
1233,2004,13,Detroit Lions,Arizona Cardinals,Detroit Lions,,Sun,December 5,1:03PM,26,12,398,1,254,4,Lions,Detroit,Cardinals,Arizona
1234,2004,13,New York Jets,Houston Texans,New York Jets,,Sun,December 5,1:03PM,29,7,360,1,230,2,Jets,New York,Texans,Houston
1235,2004,13,Miami Dolphins,Buffalo Bills,Buffalo Bills,,Sun,December 5,1:03PM,42,32,362,1,403,7,Dolphins,Miami,Bills,Buffalo
1236,2004,13,New Orleans Saints,Carolina Panthers,Carolina Panthers,,Sun,December 5,1:03PM,32,21,401,0,280,3,Saints,New Orleans,Panthers,Carolina
1237,2004,13,Chicago Bears,Minnesota Vikings,Chicago Bears,,Sun,December 5,1:03PM,24,14,318,1,391,4,Bears,Chicago,Vikings,Minnesota
1238,2004,13,Oakland Raiders,Kansas City Chiefs,Kansas City Chiefs,,Sun,December 5,4:05PM,34,27,500,1,364,0,Raiders,Oakland,Chiefs,Kansas City
1239,2004,13,San Diego Chargers,Denver Broncos,San Diego Chargers,,Sun,December 5,4:05PM,20,17,208,2,337,4,Chargers,San Diego,Broncos,Denver
1240,2004,13,Philadelphia Eagles,Green Bay Packers,Philadelphia Eagles,,Sun,December 5,4:15PM,47,17,542,1,249,2,Eagles,Philadelphia,Packers,Green Bay
1241,2004,13,Washington Redskins,New York Giants,Washington Redskins,,Sun,December 5,4:16PM,31,7,379,0,145,0,Redskins,Washington,Giants,New York
1242,2004,13,Jacksonville Jaguars,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,December 5,8:35PM,17,16,316,0,359,0,Jaguars,Jacksonville,Steelers,Pittsburgh
1243,2004,13,Seattle Seahawks,Dallas Cowboys,Dallas Cowboys,,Mon,December 6,9:09PM,43,39,405,2,507,2,Seahawks,Seattle,Cowboys,Dallas
1244,2004,14,Minnesota Vikings,Seattle Seahawks,Seattle Seahawks,,Sun,December 12,1:00PM,27,23,455,2,374,2,Vikings,Minnesota,Seahawks,Seattle
1245,2004,14,Baltimore Ravens,New York Giants,Baltimore Ravens,,Sun,December 12,1:01PM,37,14,353,1,196,6,Ravens,Baltimore,Giants,New York
1246,2004,14,Houston Texans,Indianapolis Colts,Indianapolis Colts,,Sun,December 12,1:02PM,23,14,382,0,273,2,Texans,Houston,Colts,Indianapolis
1247,2004,14,New England Patriots,Cincinnati Bengals,New England Patriots,,Sun,December 12,1:02PM,35,28,351,0,478,3,Patriots,New England,Bengals,Cincinnati
1248,2004,14,Buffalo Bills,Cleveland Browns,Buffalo Bills,,Sun,December 12,1:02PM,37,7,321,3,26,5,Bills,Buffalo,Browns,Cleveland
1249,2004,14,Jacksonville Jaguars,Chicago Bears,Jacksonville Jaguars,,Sun,December 12,1:03PM,22,3,332,1,210,2,Jaguars,Jacksonville,Bears,Chicago
1250,2004,14,Atlanta Falcons,Oakland Raiders,Atlanta Falcons,,Sun,December 12,1:03PM,35,10,354,0,296,3,Falcons,Atlanta,Raiders,Oakland
1251,2004,14,Dallas Cowboys,New Orleans Saints,New Orleans Saints,,Sun,December 12,1:05PM,27,13,344,2,269,4,Cowboys,Dallas,Saints,New Orleans
1252,2004,14,Denver Broncos,Miami Dolphins,Denver Broncos,,Sun,December 12,4:05PM,20,17,415,3,214,1,Broncos,Denver,Dolphins,Miami
1253,2004,14,Pittsburgh Steelers,New York Jets,Pittsburgh Steelers,,Sun,December 12,4:05PM,17,6,262,2,296,3,Steelers,Pittsburgh,Jets,New York
1254,2004,14,San Diego Chargers,Tampa Bay Buccaneers,San Diego Chargers,,Sun,December 12,4:15PM,31,24,336,3,436,4,Chargers,San Diego,Buccaneers,Tampa Bay
1255,2004,14,Arizona Cardinals,San Francisco 49ers,San Francisco 49ers,,Sun,December 12,4:15PM,31,28,352,1,374,2,Cardinals,Arizona,49ers,San Francisco
1256,2004,14,Green Bay Packers,Detroit Lions,Green Bay Packers,,Sun,December 12,4:15PM,16,13,301,0,228,0,Packers,Green Bay,Lions,Detroit
1257,2004,14,Carolina Panthers,St. Louis Rams,Carolina Panthers,,Sun,December 12,4:15PM,20,7,308,2,292,7,Panthers,Carolina,Rams,St. Louis
1258,2004,14,Washington Redskins,Philadelphia Eagles,Philadelphia Eagles,,Sun,December 12,8:37PM,17,14,312,2,312,1,Redskins,Washington,Eagles,Philadelphia
1259,2004,14,Tennessee Titans,Kansas City Chiefs,Kansas City Chiefs,,Mon,December 13,9:08PM,49,38,383,2,542,4,Titans,Tennessee,Chiefs,Kansas City
1260,2004,15,New York Giants,Pittsburgh Steelers,Pittsburgh Steelers,,Sat,December 18,1:37PM,33,30,469,2,278,1,Giants,New York,Steelers,Pittsburgh
1261,2004,15,San Francisco 49ers,Washington Redskins,Washington Redskins,,Sat,December 18,5:16PM,26,16,337,1,254,4,49ers,San Francisco,Redskins,Washington
1262,2004,15,Atlanta Falcons,Carolina Panthers,Atlanta Falcons,,Sat,December 18,8:36PM,34,31,329,4,375,4,Falcons,Atlanta,Panthers,Carolina
1263,2004,15,Kansas City Chiefs,Denver Broncos,Kansas City Chiefs,,Sun,December 19,1:00PM,45,17,410,0,402,3,Chiefs,Kansas City,Broncos,Denver
1264,2004,15,New York Jets,Seattle Seahawks,New York Jets,,Sun,December 19,1:02PM,37,14,482,0,275,3,Jets,New York,Seahawks,Seattle
1265,2004,15,Philadelphia Eagles,Dallas Cowboys,Philadelphia Eagles,,Sun,December 19,1:02PM,12,7,328,3,237,2,Eagles,Philadelphia,Cowboys,Dallas
1266,2004,15,Chicago Bears,Houston Texans,Houston Texans,,Sun,December 19,1:02PM,24,5,314,0,203,4,Bears,Chicago,Texans,Houston
1267,2004,15,Cleveland Browns,San Diego Chargers,San Diego Chargers,,Sun,December 19,1:03PM,21,0,257,1,231,1,Browns,Cleveland,Chargers,San Diego
1268,2004,15,Detroit Lions,Minnesota Vikings,Minnesota Vikings,,Sun,December 19,1:03PM,28,27,461,1,463,3,Lions,Detroit,Vikings,Minnesota
1269,2004,15,Cincinnati Bengals,Buffalo Bills,Buffalo Bills,,Sun,December 19,1:03PM,33,17,212,1,275,4,Bengals,Cincinnati,Bills,Buffalo
1270,2004,15,Arizona Cardinals,St. Louis Rams,Arizona Cardinals,,Sun,December 19,4:05PM,31,7,402,1,185,2,Cardinals,Arizona,Rams,St. Louis
